scan_id,region,gics_sector,signal_name,raw_value,z_value
112,EU,Consumer Discretionary,rs_momentum,99.8389,-0.314148
112,EU,Consumer Discretionary,rs_ratio,100.836,0.661219
112,EU,Consumer Staples,above_200dma,0.0781962,0.180683
112,EU,Consumer Staples,above_50dma,0.0642657,1.25064
112,EU,Consumer Staples,acceleration,-0.0812462,0.0442714
112,EU,Consumer Staples,breadth_above_50dma,,-0.879533
112,EU,Consumer Staples,ma50_slope,0.000937351,0.0317599
112,EU,Consumer Staples,obv_slope,-0.00738034,-0.479311
112,EU,Consumer Staples,return_1m,0.0481777,1.05523
112,EU,Consumer Staples,return_3m,0.129424,0.483722
112,EU,Consumer Staples,return_6m,0.0747256,-0.324136
112,EU,Consumer Staples,rs_momentum,100.31,1.2615
112,EU,Consumer Staples,rs_ratio,100.322,0.471008
112,EU,Energy,above_200dma,0.0833606,0.257755
112,EU,Energy,above_50dma,-0.073867,-1.81271
112,EU,Energy,acceleration,-0.0195649,0.806946
112,EU,Energy,breadth_above_50dma,,-0.879533
112,EU,Energy,ma50_slope,-0.00146319,-1.36712
112,EU,Energy,obv_slope,-0.00404043,-0.253738
112,EU,Energy,return_1m,-0.0923573,-1.72084
112,EU,Energy,return_3m,-0.0727924,-1.47893
112,EU,Energy,return_6m,0.252425,1.30541
112,EU,Energy,rs_momentum,99.4109,-1.74464
112,EU,Energy,rs_ratio,94.2315,-1.77977
112,EU,Financials,above_200dma,0.174957,1.62471
112,EU,Financials,above_50dma,0.0772793,1.53925
112,EU,Financials,acceleration,-0.175424,-1.12022
112,EU,Financials,breadth_above_50dma,,-0.879533
112,EU,Financials,ma50_slope,0.00275683,1.09204
112,EU,Financials,obv_slope,-0.019959,-1.32886
112,EU,Financials,return_1m,0.0628147,1.34436
112,EU,Financials,return_3m,0.238239,1.53984
112,EU,Financials,return_6m,0.170311,0.552403
112,EU,Financials,rs_momentum,100.369,1.45606
112,EU,Financials,rs_ratio,104.724,2.09799
112,EU,Health Care,above_200dma,0.0277895,-0.571571
112,EU,Health Care,above_50dma,0.0334718,0.56773
112,EU,Health Care,acceleration,-0.0449791,0.492706
112,EU,Health Care,breadth_above_50dma,,-0.879533
112,EU,Health Care,ma50_slope,-0.000236047,-0.652022
112,EU,Health Care,obv_slope,-0.00207274,-0.120844
112,EU,Health Care,return_1m,0.0235126,0.568002
112,EU,Health Care,return_3m,0.0684917,-0.107667
112,EU,Health Care,return_6m,0.0334552,-0.702594
112,EU,Health Care,rs_momentum,100.23,0.993615
112,EU,Health Care,rs_ratio,99.2613,0.0791073
112,EU,Industrials,above_200dma,0.0583083,-0.116118
112,EU,Industrials,above_50dma,0.019604,0.260186
112,EU,Industrials,acceleration,-0.106942,-0.273447
112,EU,Industrials,breadth_above_50dma,,-0.879533
112,EU,Industrials,ma50_slope,0.00130684,0.247074
112,EU,Industrials,obv_slope,0.000109575,0.0265469
112,EU,Industrials,return_1m,0.00674389,0.236759
112,EU,Industrials,return_3m,0.113686,0.330971
112,EU,Industrials,return_6m,0.101374,-0.079764
112,EU,Industrials,rs_momentum,100.25,1.06027
112,EU,Industrials,rs_ratio,100.163,0.412411
112,EU,Materials,above_200dma,0.106717,0.606324
112,EU,Materials,above_50dma,-0.0618518,-1.54625
112,EU,Materials,acceleration,-0.173085,-1.09129
112,EU,Materials,breadth_above_50dma,,-0.879533
112,EU,Materials,ma50_slope,0.00139556,0.298778
112,EU,Materials,obv_slope,-0.0161258,-1.06997
112,EU,Materials,return_1m,-0.0913682,-1.70131
112,EU,Materials,return_3m,0.0817164,0.0206875
112,EU,Materials,return_6m,0.222712,1.03293
112,EU,Materials,rs_momentum,99.4907,-1.47779
112,EU,Materials,rs_ratio,95.5258,-1.30141
112,EU,Real Estate,above_200dma,-0.029759,-1.43041
112,EU,Real Estate,above_50dma,-0.0301856,-0.843994
112,EU,Real Estate,acceleration,-0.0534437,0.388043
112,EU,Real Estate,breadth_above_50dma,,-0.879533
112,EU,Real Estate,ma50_slope,-0.000606419,-0.867851
112,EU,Real Estate,obv_slope,-0.009203,-0.602411
112,EU,Real Estate,return_1m,-0.0340484,-0.569033
112,EU,Real Estate,return_3m,0.0193953,-0.584181
112,EU,Real Estate,return_6m,-0.00776153,-1.08056
112,EU,Real Estate,rs_momentum,99.8577,-0.251397
112,EU,Real Estate,rs_ratio,96.9653,-0.769433
112,EU,Technology,above_200dma,0.163677,1.45637
112,EU,Technology,above_50dma,0.0521376,0.98168
112,EU,Technology,acceleration,-0.236844,-1.87965
112,EU,Technology,breadth_above_50dma,,-0.879533
112,EU,Technology,ma50_slope,0.00462727,2.18201
112,EU,Technology,obv_slope,0.00593183,0.419773
112,EU,Technology,return_1m,0.0222198,0.542465
112,EU,Technology,return_3m,0.259063,1.74196
112,EU,Technology,return_6m,0.235688,1.15193
112,EU,Technology,rs_momentum,99.4313,-1.67648
112,EU,Technology,rs_ratio,99.6853,0.235795
112,EU,Utilities,above_200dma,0.084848,0.279952
112,EU,Utilities,above_50dma,0.00114598,-0.149156
112,EU,Utilities,acceleration,-0.0521417,0.404142
112,EU,Utilities,breadth_above_50dma,,-0.879533
112,EU,Utilities,ma50_slope,-0.000495177,-0.803026
112,EU,Utilities,obv_slope,0.00920614,0.640916
112,EU,Utilities,return_1m,-0.011044,-0.114615
112,EU,Utilities,return_3m,0.0410977,-0.373544
112,EU,Utilities,return_6m,0.163162,0.486841
112,EU,Utilities,rs_momentum,99.8123,-0.403037
112,EU,Utilities,rs_ratio,99.1496,0.0378417
112,US,Communication Services,above_200dma,-0.0705756,-2.03954
112,US,Communication Services,above_50dma,-0.0689131,-1.70285
112,US,Communication Services,acceleration,-0.0360467,0.603152
112,US,Communication Services,breadth_above_50dma,0.217391,-0.245529
112,US,Communication Services,ma50_slope,-0.000478329,-0.793209
112,US,Communication Services,obv_slope,-0.0340473,-2.28036
112,US,Communication Services,return_1m,-0.0748556,-1.37512
112,US,Communication Services,return_3m,-0.0388089,-1.14909
112,US,Communication Services,return_6m,-0.0773691,-1.71888
112,US,Communication Services,rs_momentum,99.7828,-0.501678
112,US,Communication Services,rs_ratio,95.8695,-1.17441
112,US,Consumer Discretionary,above_200dma,-0.0175605,-1.24836
112,US,Consumer Discretionary,above_50dma,-0.021289,-0.646696
112,US,Consumer Discretionary,acceleration,-0.0837953,0.0127524
112,US,Consumer Discretionary,breadth_above_50dma,0.574468,0.795855
112,US,Consumer Discretionary,ma50_slope,0.00107593,0.112517
112,US,Consumer Discretionary,obv_slope,-0.0033666,-0.208229
112,US,Consumer Discretionary,return_1m,-0.0325617,-0.539666
112,US,Consumer Discretionary,return_3m,0.0512336,-0.275169
112,US,Consumer Discretionary,return_6m,-0.0499805,-1.46772
112,US,Consumer Discretionary,rs_momentum,100.09,0.525373
112,US,Consumer Discretionary,rs_ratio,98.1582,-0.328543
112,US,Consumer Staples,above_200dma,0.0489595,-0.255636
112,US,Consumer Staples,above_50dma,0.0155166,0.16954
112,US,Consumer Staples,acceleration,-0.0456151,0.484842
112,US,Consumer Staples,breadth_above_50dma,0.628571,0.953642
112,US,Consumer Staples,ma50_slope,0.000529199,-0.206085
112,US,Consumer Staples,obv_slope,-0.0152591,-1.01143
112,US,Consumer Staples,return_1m,0.00266381,0.156163
112,US,Consumer Staples,return_3m,0.0482789,-0.303846
112,US,Consumer Staples,return_6m,0.0940653,-0.146787
112,US,Consumer Staples,rs_momentum,99.9796,0.156172
112,US,Consumer Staples,rs_ratio,100.233,0.438119
112,US,Energy,above_200dma,0.0643048,-0.0266282
112,US,Energy,above_50dma,-0.0580344,-1.46159
112,US,Energy,acceleration,0.0201253,1.29771
112,US,Energy,breadth_above_50dma,0.190476,-0.324025
112,US,Energy,ma50_slope,-0.00127727,-1.25878
112,US,Energy,obv_slope,-0.00414801,-0.261004
112,US,Energy,return_1m,-0.0930184,-1.7339
112,US,Energy,return_3m,-0.113144,-1.87056
112,US,Energy,return_6m,0.241147,1.20198
112,US,Energy,rs_momentum,99.668,-0.885115
112,US,Energy,rs_ratio,94.5671,-1.65572
112,US,Financials,above_200dma,0.0308212,-0.526327
112,US,Financials,above_50dma,0.0347477,0.596025
112,US,Financials,acceleration,-0.0560227,0.356154
112,US,Financials,breadth_above_50dma,0.684211,1.11591
112,US,Financials,ma50_slope,0.00132949,0.260272
112,US,Financials,obv_slope,0.0327442,2.23064
112,US,Financials,return_1m,0.0378934,0.852073
112,US,Financials,return_3m,0.093916,0.139094
112,US,Financials,return_6m,-0.00848524,-1.0872
112,US,Financials,rs_momentum,99.8945,-0.128227
112,US,Financials,rs_ratio,102.267,1.1899
112,US,Health Care,above_200dma,0.0343705,-0.473359
112,US,Health Care,above_50dma,0.039502,0.701461
112,US,Health Care,acceleration,-0.0361954,0.601313
112,US,Health Care,breadth_above_50dma,0.711864,1.19656
112,US,Health Care,ma50_slope,0.000590245,-0.170511
112,US,Health Care,obv_slope,0.0277665,1.89445
112,US,Health Care,return_1m,0.0275957,0.648658
112,US,Health Care,return_3m,0.0637912,-0.153289
112,US,Health Care,return_6m,0.00244038,-0.987007
112,US,Health Care,rs_momentum,99.7201,-0.711273
112,US,Health Care,rs_ratio,99.9342,0.327807
112,US,Industrials,above_200dma,0.107941,0.624592
112,US,Industrials,above_50dma,0.0384277,0.677637
112,US,Industrials,acceleration,-0.0498283,0.432746
112,US,Industrials,breadth_above_50dma,0.734177,1.26163
112,US,Industrials,ma50_slope,0.00140572,0.304693
112,US,Industrials,obv_slope,0.00349643,0.25529
112,US,Industrials,return_1m,0.0517167,1.12513
112,US,Industrials,return_3m,0.101545,0.213138
112,US,Industrials,return_6m,0.166313,0.515736
112,US,Industrials,rs_momentum,100.041,0.360792
112,US,Industrials,rs_ratio,101.715,0.986076
112,US,Materials,above_200dma,0.071461,0.0801687
112,US,Materials,above_50dma,0.000280535,-0.168349
112,US,Materials,acceleration,-0.0387787,0.569372
112,US,Materials,breadth_above_50dma,0.653846,1.02735
112,US,Materials,ma50_slope,0.000410026,-0.275531
112,US,Materials,obv_slope,0.0116727,0.807506
112,US,Materials,return_1m,0.0211034,0.520412
112,US,Materials,return_3m,0.0598822,-0.191228
112,US,Materials,return_6m,0.142736,0.299531
112,US,Materials,rs_momentum,99.9551,0.0742265
112,US,Materials,rs_ratio,100.389,0.496041
112,US,Real Estate,above_200dma,0.0717178,0.0840018
112,US,Real Estate,above_50dma,0.0150676,0.159582
112,US,Real Estate,acceleration,-0.10679,-0.271576
112,US,Real Estate,breadth_above_50dma,0.741935,1.28426
112,US,Real Estate,ma50_slope,0.00119566,0.182289
112,US,Real Estate,obv_slope,0.00170633,0.134389
112,US,Real Estate,return_1m,0.00763088,0.25428
112,US,Real Estate,return_3m,0.114421,0.33811
112,US,Real Estate,return_6m,0.133048,0.210694
112,US,Real Estate,rs_momentum,99.7682,-0.550208
112,US,Real Estate,rs_ratio,99.9268,0.325054
112,US,Technology,above_200dma,0.222326,2.33162
112,US,Technology,above_50dma,0.0489883,0.911839
112,US,Technology,acceleration,-0.33012,-3.033
112,US,Technology,breadth_above_50dma,0.594595,0.854552
112,US,Technology,ma50_slope,0.00560721,2.75306
112,US,Technology,obv_slope,-0.0029089,-0.177317
112,US,Technology,return_1m,0.0159558,0.418728
112,US,Technology,return_3m,0.346076,2.58648
112,US,Technology,return_6m,0.270916,1.47497
112,US,Technology,rs_momentum,100.229,0.989178
112,US,Technology,rs_ratio,99.3572,0.114542
112,US,Utilities,above_200dma,0.0354765,-0.456853
112,US,Utilities,above_50dma,0.0169371,0.201042
112,US,Utilities,acceleration,-0.00582729,0.976808
112,US,Utilities,breadth_above_50dma,0.903226,1.75465
112,US,Utilities,ma50_slope,-0.000730249,-0.940012
112,US,Utilities,obv_slope,0.0153115,1.05327
112,US,Utilities,return_1m,0.010602,0.31297
112,US,Utilities,return_3m,0.0164293,-0.612969
112,US,Utilities,return_6m,0.0907101,-0.177555
112,US,Utilities,rs_momentum,100.495,1.87813
112,US,Utilities,rs_ratio,100.963,0.708097
113,EU,Communication Services,above_200dma,0.08949,0.264559
113,EU,Communication Services,above_50dma,-0.0317315,-0.936856
113,EU,Communication Services,acceleration,-0.0910203,-0.190592
113,EU,Communication Services,breadth_above_50dma,,-0.879757
113,EU,Communication Services,ma50_slope,0.000117109,-0.391791
113,EU,Communication Services,obv_slope,0.00179399,-0.0506748
113,EU,Communication Services,return_1m,-0.074805,-1.56763
113,EU,Communication Services,return_3m,0.0162152,-0.570112
113,EU,Communication Services,return_6m,0.212164,0.913347
113,EU,Communication Services,rs_momentum,99.8143,-0.0952825
113,EU,Communication Services,rs_ratio,94.6184,-1.45537
113,EU,Consumer Discretionary,above_200dma,0.0112231,-0.838196
113,EU,Consumer Discretionary,above_50dma,0.0558867,0.928132
113,EU,Consumer Discretionary,acceleration,-0.0651245,0.113016
113,EU,Consumer Discretionary,breadth_above_50dma,,-0.879757
113,EU,Consumer Discretionary,ma50_slope,0.00118089,0.245947
113,EU,Consumer Discretionary,obv_slope,0.0032977,0.0227715
113,EU,Consumer Discretionary,return_1m,0.0289139,0.613318
113,EU,Consumer Discretionary,return_3m,0.0940384,0.190977
113,EU,Consumer Discretionary,return_6m,-0.0400645,-1.35032
113,EU,Consumer Discretionary,rs_momentum,99.8305,-0.0574574
113,EU,Consumer Discretionary,rs_ratio,100.665,0.595518
113,EU,Consumer Staples,above_200dma,0.0755263,0.0678146
113,EU,Consumer Staples,above_50dma,0.0601833,1.01959
113,EU,Consumer Staples,acceleration,-0.0925425,-0.208438
113,EU,Consumer Staples,breadth_above_50dma,,-0.879757
113,EU,Consumer Staples,ma50_slope,0.000987256,0.129865
113,EU,Consumer Staples,obv_slope,-0.00584855,-0.423962
113,EU,Consumer Staples,return_1m,0.025299,0.537306
113,EU,Consumer Staples,return_3m,0.117841,0.423765
113,EU,Consumer Staples,return_6m,0.076257,-0.306375
113,EU,Consumer Staples,rs_momentum,100.146,0.68262
113,EU,Consumer Staples,rs_ratio,100.469,0.528735
113,EU,Energy,above_200dma,0.0843218,0.19174
113,EU,Energy,above_50dma,-0.0702104,-1.7559
113,EU,Energy,acceleration,0.0224073,1.13926
113,EU,Energy,breadth_above_50dma,,-0.879757
113,EU,Energy,ma50_slope,-0.00153247,-1.38072
113,EU,Energy,obv_slope,-0.00386654,-0.327154
113,EU,Energy,return_1m,-0.058689,-1.22875
113,EU,Energy,return_3m,-0.0810963,-1.52179
113,EU,Energy,return_6m,0.243694,1.19631
113,EU,Energy,rs_momentum,99.203,-1.52753
113,EU,Energy,rs_ratio,93.4804,-1.8413
113,EU,Financials,above_200dma,0.181924,1.56692
113,EU,Financials,above_50dma,0.0833398,1.51248
113,EU,Financials,acceleration,-0.150084,-0.883071
113,EU,Financials,breadth_above_50dma,,-0.879757
113,EU,Financials,ma50_slope,0.00262151,1.1096
113,EU,Financials,obv_slope,-0.0142309,-0.833384
113,EU,Financials,return_1m,0.0680676,1.43662
113,EU,Financials,return_3m,0.218152,1.40477
113,EU,Financials,return_6m,0.170074,0.535598
113,EU,Financials,rs_momentum,100.302,1.04689
113,EU,Financials,rs_ratio,105.04,2.07922
113,EU,Health Care,above_200dma,0.0403393,-0.427958
113,EU,Health Care,above_50dma,0.0461387,0.720641
113,EU,Health Care,acceleration,-0.029061,0.535831
113,EU,Health Care,breadth_above_50dma,,-0.879757
113,EU,Health Care,ma50_slope,-0.000211972,-0.589077
113,EU,Health Care,obv_slope,-6.58743e-05,-0.141517
113,EU,Health Care,return_1m,0.0313719,0.665003
113,EU,Health Care,return_3m,0.0604329,-0.137676
113,EU,Health Care,return_6m,0.0374711,-0.654465
113,EU,Health Care,rs_momentum,100.297,1.03654
113,EU,Health Care,rs_ratio,99.5565,0.219417
113,EU,Industrials,above_200dma,0.0637948,-0.0974777
113,EU,Industrials,above_50dma,0.0249266,0.269134
113,EU,Industrials,acceleration,-0.0871681,-0.145428
113,EU,Industrials,breadth_above_50dma,,-0.879757
113,EU,Industrials,ma50_slope,0.00115542,0.230682
113,EU,Industrials,obv_slope,-0.000949172,-0.18466
113,EU,Industrials,return_1m,0.0124482,0.267084
113,EU,Industrials,return_3m,0.0996162,0.245527
113,EU,Industrials,return_6m,0.100954,-0.084732
113,EU,Industrials,rs_momentum,100.171,0.74021
113,EU,Industrials,rs_ratio,100.334,0.483232
113,EU,Materials,above_200dma,0.116528,0.645518
113,EU,Materials,above_50dma,-0.05139,-1.3553
113,EU,Materials,acceleration,-0.145957,-0.834679
113,EU,Materials,breadth_above_50dma,,-0.879757
113,EU,Materials,ma50_slope,0.000993104,0.133371
113,EU,Materials,obv_slope,-0.0186963,-1.05149
113,EU,Materials,return_1m,-0.0800185,-1.67726
113,EU,Materials,return_3m,0.0659384,-0.0838329
113,EU,Materials,return_6m,0.231817,1.08972
113,EU,Materials,rs_momentum,99.4489,-0.951299
113,EU,Materials,rs_ratio,94.9994,-1.32614
113,EU,Real Estate,above_200dma,-0.0226451,-1.31539
113,EU,Real Estate,above_50dma,-0.0219855,-0.72941
113,EU,Real Estate,acceleration,-0.0625512,0.143185
113,EU,Real Estate,breadth_above_50dma,,-0.879757
113,EU,Real Estate,ma50_slope,-0.000824537,-0.956311
113,EU,Real Estate,obv_slope,-0.00862582,-0.559613
113,EU,Real Estate,return_1m,-0.0345192,-0.720522
113,EU,Real Estate,return_3m,0.0280321,-0.454547
113,EU,Real Estate,return_6m,0.00204555,-0.972398
113,EU,Real Estate,rs_momentum,100.03,0.408937
113,EU,Real Estate,rs_ratio,96.9939,-0.649698
113,EU,Technology,above_200dma,0.171583,1.42123
113,EU,Technology,above_50dma,0.0571277,0.954547
113,EU,Technology,acceleration,-0.209659,-1.58154
113,EU,Technology,breadth_above_50dma,,-0.879757
113,EU,Technology,ma50_slope,0.00437688,2.16196
113,EU,Technology,obv_slope,0.00453092,0.0830062
113,EU,Technology,return_1m,0.0411902,0.871457
113,EU,Technology,return_3m,0.250849,1.72454
113,EU,Technology,return_6m,0.243624,1.19568
113,EU,Technology,rs_momentum,99.4644,-0.915051
113,EU,Technology,rs_ratio,99.1514,0.0820148
113,EU,Utilities,above_200dma,0.103009,0.455041
113,EU,Utilities,above_50dma,0.0192852,0.149053
113,EU,Utilities,acceleration,-0.0149722,0.701011
113,EU,Utilities,breadth_above_50dma,,-0.879757
113,EU,Utilities,ma50_slope,-0.000520944,-0.774307
113,EU,Utilities,obv_slope,0.00829819,0.267012
113,EU,Utilities,return_1m,0.0272887,0.579144
113,EU,Utilities,return_3m,0.0422609,-0.315393
113,EU,Utilities,return_6m,0.174794,0.577962
113,EU,Utilities,rs_momentum,99.8972,0.0990003
113,EU,Utilities,rs_ratio,99.0477,0.0468712
113,US,Communication Services,above_200dma,-0.0786363,-2.10429
113,US,Communication Services,above_50dma,-0.0755775,-1.87014
113,US,Communication Services,acceleration,-0.0337863,0.480431
113,US,Communication Services,breadth_above_50dma,0.181818,-0.353606
113,US,Communication Services,ma50_slope,-0.000718293,-0.892618
113,US,Communication Services,obv_slope,-0.0255098,-1.38428
113,US,Communication Services,return_1m,-0.0839059,-1.759
113,US,Communication Services,return_3m,-0.0501196,-1.21885
113,US,Communication Services,return_6m,-0.0897269,-1.79602
113,US,Communication Services,rs_momentum,99.3941,-1.07969
113,US,Communication Services,rs_ratio,95.2886,-1.22804
113,US,Consumer Discretionary,above_200dma,-0.0320905,-1.44847
113,US,Consumer Discretionary,above_50dma,-0.0354493,-1.01599
113,US,Consumer Discretionary,acceleration,-0.0748774,-0.00132929
113,US,Consumer Discretionary,breadth_above_50dma,0.510638,0.597945
113,US,Consumer Discretionary,ma50_slope,0.000872047,0.0607969
113,US,Consumer Discretionary,obv_slope,-0.00201538,-0.236737
113,US,Consumer Discretionary,return_1m,-0.0491765,-1.02873
113,US,Consumer Discretionary,return_3m,0.0257009,-0.477345
113,US,Consumer Discretionary,return_6m,-0.0697725,-1.61694
113,US,Consumer Discretionary,rs_momentum,99.8316,-0.0547817
113,US,Consumer Discretionary,rs_ratio,97.993,-0.310865
113,US,Consumer Staples,above_200dma,0.0423893,-0.399075
113,US,Consumer Staples,above_50dma,0.00876785,-0.0748119
113,US,Consumer Staples,acceleration,-0.0262865,0.568359
113,US,Consumer Staples,breadth_above_50dma,0.628571,0.939224
113,US,Consumer Staples,ma50_slope,0.000486265,-0.170481
113,US,Consumer Staples,obv_slope,-0.0109649,-0.67386
113,US,Consumer Staples,return_1m,0.0106712,0.229719
113,US,Consumer Staples,return_3m,0.0369578,-0.367256
113,US,Consumer Staples,return_6m,0.0913995,-0.170477
113,US,Consumer Staples,rs_momentum,99.2213,-1.48457
113,US,Consumer Staples,rs_ratio,99.4522,0.184058
113,US,Energy,above_200dma,0.0733749,0.0375024
113,US,Energy,above_50dma,-0.0484024,-1.2917
113,US,Energy,acceleration,0.0422908,1.37237
113,US,Energy,breadth_above_50dma,0.285714,-0.0529474
113,US,Energy,ma50_slope,-0.00122396,-1.19577
113,US,Energy,obv_slope,-0.00525178,-0.394814
113,US,Energy,return_1m,-0.0582526,-1.21958
113,US,Energy,return_3m,-0.100543,-1.71198
113,US,Energy,return_6m,0.240354,1.16634
113,US,Energy,rs_momentum,99.2816,-1.34344
113,US,Energy,rs_ratio,93.8877,-1.70317
113,US,Financials,above_200dma,0.0255269,-0.63666
113,US,Financials,above_50dma,0.0288134,0.351867
113,US,Financials,acceleration,-0.052625,0.259563
113,US,Financials,breadth_above_50dma,0.605263,0.871774
113,US,Financials,ma50_slope,0.00124649,0.285279
113,US,Financials,obv_slope,0.0270784,1.1843
113,US,Financials,return_1m,0.0344694,0.730136
113,US,Financials,return_3m,0.0870943,0.123066
113,US,Financials,return_6m,-0.0254348,-1.21902
113,US,Financials,rs_momentum,99.5516,-0.710878
113,US,Financials,rs_ratio,101.808,0.98313
113,US,Health Care,above_200dma,0.0490366,-0.305415
113,US,Health Care,above_50dma,0.0538923,0.88568
113,US,Health Care,acceleration,-0.0163383,0.684994
113,US,Health Care,breadth_above_50dma,0.728814,1.22931
113,US,Health Care,ma50_slope,0.000570839,-0.119778
113,US,Health Care,obv_slope,0.0782958,3.68593
113,US,Health Care,return_1m,0.0525646,1.11063
113,US,Health Care,return_3m,0.0689029,-0.0548408
113,US,Health Care,return_6m,0.0106824,-0.894885
113,US,Health Care,rs_momentum,99.894,0.091472
113,US,Health Care,rs_ratio,99.8283,0.31161
113,US,Industrials,above_200dma,0.130772,0.846203
113,US,Industrials,above_50dma,0.0595912,1.00698
113,US,Industrials,acceleration,-0.059008,0.184726
113,US,Industrials,breadth_above_50dma,0.810127,1.46461
113,US,Industrials,ma50_slope,0.00133003,0.335359
113,US,Industrials,obv_slope,0.00561586,0.135998
113,US,Industrials,return_1m,0.0589385,1.24466
113,US,Industrials,return_3m,0.117947,0.424792
113,US,Industrials,return_6m,0.178552,0.611689
113,US,Industrials,rs_momentum,100.702,1.98424
113,US,Industrials,rs_ratio,102.429,1.19376
113,US,Materials,above_200dma,0.0849477,0.20056
113,US,Materials,above_50dma,0.0135665,0.0273291
113,US,Materials,acceleration,-0.032632,0.493964
113,US,Materials,breadth_above_50dma,0.692308,1.12367
113,US,Materials,ma50_slope,0.000285248,-0.290991
113,US,Materials,obv_slope,0.0133059,0.511608
113,US,Materials,return_1m,0.0204713,0.435791
113,US,Materials,return_3m,0.0531033,-0.209357
113,US,Materials,return_6m,0.144411,0.305281
113,US,Materials,rs_momentum,100.274,0.982835
113,US,Materials,rs_ratio,100.665,0.59537
113,US,Real Estate,above_200dma,0.0731162,0.0338577
113,US,Real Estate,above_50dma,0.0161796,0.0829495
113,US,Real Estate,acceleration,-0.110923,-0.42394
113,US,Real Estate,breadth_above_50dma,0.774194,1.36063
113,US,Real Estate,ma50_slope,0.0010518,0.168561
113,US,Real Estate,obv_slope,0.00177741,-0.0514845
113,US,Real Estate,return_1m,0.00605535,0.132659
113,US,Real Estate,return_3m,0.116979,0.415328
113,US,Real Estate,return_6m,0.126725,0.146556
113,US,Real Estate,rs_momentum,99.4824,-0.872938
113,US,Real Estate,rs_ratio,99.4095,0.16958
113,US,Technology,above_200dma,0.230305,2.24859
113,US,Technology,above_50dma,0.0532558,0.872132
113,US,Technology,acceleration,-0.35309,-3.26315
113,US,Technology,breadth_above_50dma,0.567568,0.762689
113,US,Technology,ma50_slope,0.00539471,2.77215
113,US,Technology,obv_slope,-0.00329037,-0.299012
113,US,Technology,return_1m,-0.00189003,-0.0344122
113,US,Technology,return_3m,0.3512,2.70594
113,US,Technology,return_6m,0.274592,1.47362
113,US,Technology,rs_momentum,100.404,1.2873
113,US,Technology,rs_ratio,99.759,0.288098
113,US,Utilities,above_200dma,0.0418546,-0.406608
113,US,Utilities,above_50dma,0.0240083,0.249586
113,US,Utilities,acceleration,-0.0017997,0.855448
113,US,Utilities,breadth_above_50dma,0.903226,1.73403
113,US,Utilities,ma50_slope,-0.000683452,-0.871731
113,US,Utilities,obv_slope,0.0176138,0.722019
113,US,Utilities,return_1m,0.0179301,0.382355
113,US,Utilities,return_3m,0.0197298,-0.535741
113,US,Utilities,return_6m,0.0940753,-0.146463
113,US,Utilities,rs_momentum,100.168,0.732876
113,US,Utilities,rs_ratio,101.133,0.753975
114,EU,Communication Services,above_200dma,0.076944,0.138379
114,EU,Communication Services,above_50dma,-0.0418705,-1.06631
114,EU,Communication Services,acceleration,-0.0889197,-0.111505
114,EU,Communication Services,breadth_above_50dma,,-0.878369
114,EU,Communication Services,ma50_slope,1.68006e-05,-0.429249
114,EU,Communication Services,obv_slope,0.00118089,-0.0861898
114,EU,Communication Services,return_1m,-0.0770342,-1.49945
114,EU,Communication Services,return_3m,0.0118855,-0.617892
114,EU,Communication Services,return_6m,0.198988,0.850439
114,EU,Communication Services,rs_momentum,99.5496,-1.22929
114,EU,Communication Services,rs_ratio,94.1922,-1.56911
114,EU,Consumer Discretionary,above_200dma,0.0150196,-0.772828
114,EU,Consumer Discretionary,above_50dma,0.0580324,0.998846
114,EU,Consumer Discretionary,acceleration,-0.0628287,0.172389
114,EU,Consumer Discretionary,breadth_above_50dma,,-0.878369
114,EU,Consumer Discretionary,ma50_slope,0.00116847,0.271332
114,EU,Consumer Discretionary,obv_slope,0.00531398,0.11037
114,EU,Consumer Discretionary,return_1m,0.0392468,0.789667
114,EU,Consumer Discretionary,return_3m,0.102075,0.227487
114,EU,Consumer Discretionary,return_6m,-0.0333425,-1.33052
114,EU,Consumer Discretionary,rs_momentum,100.025,0.0393778
114,EU,Consumer Discretionary,rs_ratio,100.691,0.587133
114,EU,Consumer Staples,above_200dma,0.0840189,0.242484
114,EU,Consumer Staples,above_50dma,0.0670249,1.18474
114,EU,Consumer Staples,acceleration,-0.0818069,-0.0341108
114,EU,Consumer Staples,breadth_above_50dma,,-0.878369
114,EU,Consumer Staples,ma50_slope,0.00109286,0.225339
114,EU,Consumer Staples,obv_slope,-0.00420377,-0.342271
114,EU,Consumer Staples,return_1m,0.0503116,1.00749
114,EU,Consumer Staples,return_3m,0.132118,0.50909
114,EU,Consumer Staples,return_6m,0.0995268,-0.083238
114,EU,Consumer Staples,rs_momentum,100.647,1.69653
114,EU,Consumer Staples,rs_ratio,101.119,0.728972
114,EU,Energy,above_200dma,0.0600028,-0.110908
114,EU,Energy,above_50dma,-0.0879134,-2.0181
114,EU,Energy,acceleration,0.034344,1.22971
114,EU,Energy,breadth_above_50dma,,-0.878369
114,EU,Energy,ma50_slope,-0.00160983,-1.41876
114,EU,Energy,obv_slope,-0.00397218,-0.331257
114,EU,Energy,return_1m,-0.0729486,-1.41902
114,EU,Energy,return_3m,-0.107293,-1.73499
114,EU,Energy,return_6m,0.214529,0.996322
114,EU,Energy,rs_momentum,99.611,-1.0656
114,EU,Energy,rs_ratio,93.1168,-1.92591
