date,strategy,benchmark
2008-03-31,1.0,1.0
2008-04-30,0.9759642955,1.0796837628
2008-05-30,1.0266147790852687,1.0890105139213777
2008-06-30,0.9780091118948762,1.00202757366454
2008-07-31,0.9149359297421694,0.9703975129562404
2008-08-29,0.9200392346068194,0.9541770335214274
2008-09-30,0.7718524139696314,0.8371857195903906
2008-10-31,0.6137254249944195,0.6830899071897703
2008-11-28,0.5774211236015532,0.6232767592777949
2008-12-31,0.6385583711005416,0.6573398426964506
2009-01-30,0.6365494347925641,0.582522343982806
2009-02-27,0.5739510716058531,0.5259530623642957
2009-03-31,0.6277379217124761,0.5744120495570973
2009-04-30,0.6736650418299873,0.6478103123409787
2009-05-29,0.717250959605884,0.7157341373263759
2009-06-30,0.6776979681881004,0.7048709330833903
2009-07-31,0.726306244790853,0.7712913816000188
2009-08-31,0.7590608555545865,0.7941805586095491
2009-09-30,0.7798622808670553,0.8328064753906435
2009-10-30,0.72509759292372,0.810325754441192
2009-11-30,0.7593292630896202,0.8540611719942999
2009-12-31,0.7597314884313214,0.8700663523191706
2010-01-29,0.7354807050444527,0.8239809591489872
2010-02-26,0.7621972536207317,0.8418800395361423
2010-03-31,0.8140121616942603,0.8951660909012435
2010-04-30,0.8100129027139322,0.8931084476230072
2010-05-28,0.7737734171783437,0.8093735287016497
2010-06-30,0.7343519126863172,0.78057428568172
2010-07-30,0.7213376532592304,0.8534420093637866
2010-08-31,0.6869648865599856,0.8169043523397941
2010-09-30,0.7300314334057258,0.8970376847173507
2010-10-29,0.7698286190462597,0.9306688577148851
2010-11-30,0.79605875144937,0.9103239066554569
2010-12-31,0.8272746940471871,0.9812580382093545
2011-01-31,0.8379760378299241,0.9917393570327037
2011-02-28,0.8744143578624307,1.0225543643827861
2011-03-31,0.8875549222891648,1.0137498422474558
2011-04-29,0.9068297713569737,1.062592792394613
2011-05-31,0.9168738429934805,1.0418398773111675
2011-06-30,0.8968839631047218,1.0234929768467216
2011-07-29,0.8665102956884106,1.0001592053610455
2011-08-31,0.8262359531320269,0.9265526961755345
2011-09-30,0.7520815044897153,0.8298246529956179
2011-10-31,0.8172071284773634,0.9237949204616454
2011-11-30,0.8228274779672916,0.9131889489484366
2011-12-30,0.8282718206389174,0.9045110476921662
2012-01-31,0.9027704936820793,0.9540583945656448
2012-02-29,0.9161310938413639,1.0012464168970647
2012-03-30,0.8778690597040458,1.012399875850823
2012-04-30,0.8525974107318336,1.0008174586804786
2012-05-31,0.8052696984506806,0.9079424942465557
2012-06-29,0.8443215107807234,0.9539961775080688
2012-07-31,0.8227717495234185,0.9618242540075673
